Malma Island Daily Cumulative Global Radiation 2014-01-28 23:00:00+00:00 1.423
Malma Island Daily Cumulative Global Radiation 2014-01-29 23:00:00+00:00 1.528
Malma Island Daily Cumulative Global Radiation 2014-01-30 23:00:00+00:00 0.555
Malma Island Daily Cumulative Global Radiation 2014-01-31 23:00:00+00:00 0.621
Malma Island Daily Cumulative Global Radiation 2014-02-01 23:00:00+00:00 0.661
Malma Island Daily Cumulative Global Radiation 2014-02-02 23:00:00+00:00 0.933
Malma Island Daily Cumulative Global Radiation 2014-02-03 23:00:00+00:00 1.16
Malma Island Daily Cumulative Global Radiation 2014-02-04 23:00:00+00:00 0.56
Malma Island Daily Cumulative Global Radiation 2014-02-05 23:00:00+00:00 0.923
Malma Island Daily Cumulative Global Radiation 2014-02-06 23:00:00+00:00 0.619
Malma Island Daily Cumulative Global Radiation 2014-02-07 23:00:00+00:00 1.301
Malma Island Daily Cumulative Global Radiation 2014-02-08 23:00:00+00:00 0.939
